product_id,product_type,product_name,size,colour,price,quantity_x,description,sales_id,order_id,price_per_unit,quantity_y,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country
804,Jacket,Pullover,XL,violet,114,69,"A violet coloured, XL sized, Pullover Jacket",4167,830,91,2,182,956,36830,2021-3-22,2021-03-23,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia
898,Trousers,Cords,L,blue,113,77,"A blue coloured, L sized, Cords Trousers",4170,830,94,3,282,956,36830,2021-3-22,2021-03-23,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia
1006,Trousers,Wool,S,indigo,111,45,"A indigo coloured, S sized, Wool Trousers",4168,830,106,1,106,956,36830,2021-3-22,2021-03-23,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia
70,Shirt,Flannel,XS,red,96,42,"A red coloured, XS sized, Flannel Shirt",320,73,118,2,236,965,16715,2021-7-24,2021-08-19,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia
467,Jacket,Puffer,M,yellow,110,44,"A yellow coloured, M sized, Puffer Jacket",316,73,118,3,354,965,16715,2021-7-24,2021-08-19,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia
1014,Trousers,Wool,XL,violet,111,40,"A violet coloured, XL sized, Wool Trousers",318,73,106,1,106,965,16715,2021-7-24,2021-08-19,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia
1135,Trousers,Cargo Pants,XS,green,106,63,"A green coloured, XS sized, Cargo Pants Trousers",317,73,102,1,102,965,16715,2021-7-24,2021-08-19,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia
1188,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",319,73,99,3,297,965,16715,2021-7-24,2021-08-19,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia
539,Jacket,Leather,XL,yellow,113,67,"A yellow coloured, XL sized, Leather Jacket",4593,918,98,3,294,965,24379,2021-3-7,2021-04-03,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia
1119,Trousers,Cropped,XL,violet,99,64,"A violet coloured, XL sized, Cropped Trousers",4594,918,115,2,230,965,24379,2021-3-7,2021-04-03,Terri Lunny,Bigender,75,4627 Paige KnollApt. 635,5542,New Callumtown,Western Australia,Australia
71,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt",87,19,118,1,118,513,56754,2021-8-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia
316,Shirt,Mandarin Collar,S,red,108,48,"A red coloured, S sized, Mandarin Collar Shirt",89,19,109,2,218,513,56754,2021-8-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia
347,Shirt,Mandarin Collar,M,violet,108,76,"A violet coloured, M sized, Mandarin Collar Shirt",88,19,109,2,218,513,56754,2021-8-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia
682,Jacket,Parka,M,green,119,71,"A green coloured, M sized, Parka Jacket",91,19,113,3,339,513,56754,2021-8-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia
809,Jacket,Shearling,XL,red,95,42,"A red coloured, XL sized, Shearling Jacket",90,19,117,3,351,513,56754,2021-8-30,2021-09-10,Corri Womack,Non-binary,39,051 White WayApt. 392,2358,Port Ali,Tasmania,Australia
71,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt",314,72,118,2,236,610,40072,2021-3-13,2021-03-16,Sadye Pes,Agender,31,0986 Mccullough MewsSuite 467,320,New Jayden,Tasmania,Australia
548,Jacket,Leather,L,blue,113,62,"A blue coloured, L sized, Leather Jacket",313,72,98,2,196,610,40072,2021-3-13,2021-03-16,Sadye Pes,Agender,31,0986 Mccullough MewsSuite 467,320,New Jayden,Tasmania,Australia
596,Jacket,Cardigan,S,red,118,47,"A red coloured, S sized, Cardigan Jacket",315,72,112,2,224,610,40072,2021-3-13,2021-03-16,Sadye Pes,Agender,31,0986 Mccullough MewsSuite 467,320,New Jayden,Tasmania,Australia
1028,Trousers,Relaxed Leg,L,yellow,95,65,"A yellow coloured, L sized, Relaxed Leg Trousers",312,72,90,2,180,610,40072,2021-3-13,2021-03-16,Sadye Pes,Agender,31,0986 Mccullough MewsSuite 467,320,New Jayden,Tasmania,Australia
71,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt",1713,349,118,1,118,847,36910,2021-4-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia
112,Shirt,Denim,M,orange,115,50,"A orange coloured, M sized, Denim Shirt",1712,349,92,2,184,847,36910,2021-4-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia
135,Shirt,Denim,XS,violet,115,73,"A violet coloured, XS sized, Denim Shirt",1711,349,92,1,92,847,36910,2021-4-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia
471,Jacket,Puffer,S,green,110,54,"A green coloured, S sized, Puffer Jacket",1716,349,118,3,354,847,36910,2021-4-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia
572,Jacket,Bomber,M,yellow,90,71,"A yellow coloured, M sized, Bomber Jacket",1715,349,100,2,200,847,36910,2021-4-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia
774,Jacket,Pullover,XL,red,114,65,"A red coloured, XL sized, Pullover Jacket",1714,349,91,1,91,847,36910,2021-4-13,2021-04-29,Rowena Soall,Agender,61,0479 Oliver View RdApt. 112,722,Zacville,Western Australia,Australia
71,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt",4443,885,118,2,236,16,27561,2021-10-18,2021-11-13,Gabbie Aldwinckle,Male,75,424 Mason PlaceApt. 181,6438,New Kai,Victoria,Australia
511,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",4439,885,102,2,204,16,27561,2021-10-18,2021-11-13,Gabbie Aldwinckle,Male,75,424 Mason PlaceApt. 181,6438,New Kai,Victoria,Australia
930,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers",4440,885,96,3,288,16,27561,2021-10-18,2021-11-13,Gabbie Aldwinckle,Male,75,424 Mason PlaceApt. 181,6438,New Kai,Victoria,Australia
1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",4442,885,106,3,318,16,27561,2021-10-18,2021-11-13,Gabbie Aldwinckle,Male,75,424 Mason PlaceApt. 181,6438,New Kai,Victoria,Australia
1222,Trousers,Pleated,M,violet,90,45,"A violet coloured, M sized, Pleated Trousers",4441,885,105,2,210,16,27561,2021-10-18,2021-11-13,Gabbie Aldwinckle,Male,75,424 Mason PlaceApt. 181,6438,New Kai,Victoria,Australia
71,Shirt,Flannel,S,red,96,59,"A red coloured, S sized, Flannel Shirt",4469,891,118,3,354,350,36118,2021-8-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia
193,Shirt,Camp Collared,L,green,112,80,"A green coloured, L sized, Camp Collared Shirt",4470,891,98,3,294,350,36118,2021-8-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia
442,Jacket,Denim,M,blue,92,61,"A blue coloured, M sized, Denim Jacket",4466,891,107,3,321,350,36118,2021-8-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia
514,Jacket,Windbreaker,XL,blue,109,59,"A blue coloured, XL sized, Windbreaker Jacket",4468,891,102,2,204,350,36118,2021-8-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia
676,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",4467,891,113,1,113,350,36118,2021-8-12,2021-08-14,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia
72,Shirt,Flannel,M,red,96,68,"A red coloured, M sized, Flannel Shirt",1752,355,118,2,236,46,33100,2021-4-14,2021-04-24,Meris Twitty,Agender,68,708 Daniel MeadowSuite 246,5087,Bartolettiside,Australian Capital Territory,Australia
134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",1753,355,92,2,184,46,33100,2021-4-14,2021-04-24,Meris Twitty,Agender,68,708 Daniel MeadowSuite 246,5087,Bartolettiside,Australian Capital Territory,Australia
200,Shirt,Camp Collared,XS,indigo,112,64,"A indigo coloured, XS sized, Camp Collared Shirt",1755,355,98,2,196,46,33100,2021-4-14,2021-04-24,Meris Twitty,Agender,68,708 Daniel MeadowSuite 246,5087,Bartolettiside,Australian Capital Territory,Australia
379,Shirt,Henley,XL,indigo,92,52,"A indigo coloured, XL sized, Henley Shirt",1754,355,94,1,94,46,33100,2021-4-14,2021-04-24,Meris Twitty,Agender,68,708 Daniel MeadowSuite 246,5087,Bartolettiside,Australian Capital Territory,Australia
72,Shirt,Flannel,M,red,96,68,"A red coloured, M sized, Flannel Shirt",3987,793,118,3,354,258,39635,2021-1-27,2021-02-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
222,Shirt,Chambray,M,yellow,105,62,"A yellow coloured, M sized, Chambray Shirt",3985,793,106,1,106,258,39635,2021-1-27,2021-02-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
372,Shirt,Henley,M,blue,92,42,"A blue coloured, M sized, Henley Shirt",3981,793,94,1,94,258,39635,2021-1-27,2021-02-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
783,Jacket,Pullover,L,yellow,114,43,"A yellow coloured, L sized, Pullover Jacket",3983,793,91,3,273,258,39635,2021-1-27,2021-02-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
849,Trousers,Chinos,XL,orange,100,48,"A orange coloured, XL sized, Chinos Trousers",3986,793,113,2,226,258,39635,2021-1-27,2021-02-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
970,Trousers,Slim-Fit,XS,indigo,119,74,"A indigo coloured, XS sized, Slim-Fit Trousers",3982,793,97,3,291,258,39635,2021-1-27,2021-02-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
987,Trousers,Wool,M,orange,111,75,"A orange coloured, M sized, Wool Trousers",3984,793,106,2,212,258,39635,2021-1-27,2021-02-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
440,Jacket,Denim,XS,blue,92,49,"A blue coloured, XS sized, Denim Jacket",1900,381,107,3,321,258,36550,2021-4-11,2021-05-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
472,Jacket,Puffer,M,green,110,72,"A green coloured, M sized, Puffer Jacket",1901,381,118,3,354,258,36550,2021-4-11,2021-05-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
703,Jacket,Trench Coat,L,red,112,70,"A red coloured, L sized, Trench Coat Jacket",1903,381,119,3,357,258,36550,2021-4-11,2021-05-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
842,Trousers,Chinos,M,red,100,54,"A red coloured, M sized, Chinos Trousers",1899,381,113,3,339,258,36550,2021-4-11,2021-05-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
1079,Trousers,Joggers,XL,indigo,94,66,"A indigo coloured, XL sized, Joggers Trousers",1904,381,93,2,186,258,36550,2021-4-11,2021-05-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
1114,Trousers,Cropped,XL,indigo,99,58,"A indigo coloured, XL sized, Cropped Trousers",1905,381,115,3,345,258,36550,2021-4-11,2021-05-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
1218,Trousers,Pleated,L,indigo,90,73,"A indigo coloured, L sized, Pleated Trousers",1902,381,105,3,315,258,36550,2021-4-11,2021-05-03,Mira Heinonen,Female,62,2719 Dietrich KnollApt. 175,1252,South Declan,Queensland,Australia
73,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",1320,274,118,3,354,19,50173,2021-4-13,2021-04-27,Chadwick Cruddas,Agender,41,002 Beau PlazaApt. 308,7053,West Bailey,Victoria,Australia
513,Jacket,Windbreaker,L,blue,109,41,"A blue coloured, L sized, Windbreaker Jacket",1322,274,102,3,306,19,50173,2021-4-13,2021-04-27,Chadwick Cruddas,Agender,41,002 Beau PlazaApt. 308,7053,West Bailey,Victoria,Australia
581,Jacket,Bomber,S,blue,90,50,"A blue coloured, S sized, Bomber Jacket",1323,274,100,1,100,19,50173,2021-4-13,2021-04-27,Chadwick Cruddas,Agender,41,002 Beau PlazaApt. 308,7053,West Bailey,Victoria,Australia
942,Trousers,Drawstring,M,violet,104,73,"A violet coloured, M sized, Drawstring Trousers",1318,274,96,1,96,19,50173,2021-4-13,2021-04-27,Chadwick Cruddas,Agender,41,002 Beau PlazaApt. 308,7053,West Bailey,Victoria,Australia
1140,Trousers,Cargo Pants,XS,blue,106,73,"A blue coloured, XS sized, Cargo Pants Trousers",1319,274,102,2,204,19,50173,2021-4-13,2021-04-27,Chadwick Cruddas,Agender,41,002 Beau PlazaApt. 308,7053,West Bailey,Victoria,Australia
1225,Trousers,Tracksuit Bottoms,XS,red,91,55,"A red coloured, XS sized, Tracksuit Bottoms Trousers",1321,274,112,1,112,19,50173,2021-4-13,2021-04-27,Chadwick Cruddas,Agender,41,002 Beau PlazaApt. 308,7053,West Bailey,Victoria,Australia
73,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",3173,639,118,2,236,906,51950,2021-3-30,2021-04-22,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia
666,Jacket,Parka,S,red,119,66,"A red coloured, S sized, Parka Jacket",3171,639,113,1,113,906,51950,2021-3-30,2021-04-22,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia
855,Trousers,Chinos,XS,green,100,75,"A green coloured, XS sized, Chinos Trousers",3174,639,113,2,226,906,51950,2021-3-30,2021-04-22,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia
949,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers",3175,639,97,1,97,906,51950,2021-3-30,2021-04-22,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia
1143,Trousers,Cargo Pants,L,blue,106,77,"A blue coloured, L sized, Cargo Pants Trousers",3172,639,102,2,204,906,51950,2021-3-30,2021-04-22,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia
73,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",3254,655,118,3,354,333,36298,2021-5-25,2021-06-06,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia
175,Shirt,Camp Collared,XS,red,112,77,"A red coloured, XS sized, Camp Collared Shirt",3256,655,98,3,294,333,36298,2021-5-25,2021-06-06,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia
371,Shirt,Henley,S,blue,92,75,"A blue coloured, S sized, Henley Shirt",3255,655,94,1,94,333,36298,2021-5-25,2021-06-06,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia
766,Jacket,Peacoat,S,violet,102,73,"A violet coloured, S sized, Peacoat Jacket",3253,655,109,2,218,333,36298,2021-5-25,2021-06-06,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia
73,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",4264,849,118,2,236,882,21468,2021-8-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
993,Trousers,Wool,L,yellow,111,46,"A yellow coloured, L sized, Wool Trousers",4266,849,106,3,318,882,21468,2021-8-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
1074,Trousers,Joggers,XL,blue,94,52,"A blue coloured, XL sized, Joggers Trousers",4265,849,93,3,279,882,21468,2021-8-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
1117,Trousers,Cropped,M,violet,99,47,"A violet coloured, M sized, Cropped Trousers",4267,849,115,1,115,882,21468,2021-8-11,2021-09-01,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
391,Shirt,Casual Slim Fit,S,orange,113,54,"A orange coloured, S sized, Casual Slim Fit Shirt",1792,363,119,2,238,882,57405,2021-1-25,2021-02-21,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
1003,Trousers,Wool,L,blue,111,79,"A blue coloured, L sized, Wool Trousers",1791,363,106,3,318,882,57405,2021-1-25,2021-02-21,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
948,Trousers,Slim-Fit,L,red,119,80,"A red coloured, L sized, Slim-Fit Trousers",1385,285,97,2,194,882,41206,2021-9-25,2021-10-20,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
1223,Trousers,Pleated,L,violet,90,48,"A violet coloured, L sized, Pleated Trousers",1384,285,105,2,210,882,41206,2021-9-25,2021-10-20,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia
73,Shirt,Flannel,L,red,96,77,"A red coloured, L sized, Flannel Shirt",4974,994,118,1,118,920,59074,2021-7-15,2021-07-17,Curcio Kiffin,Polygender,72,733 Oliver WaySuite 667,3992,Rutherfordville,Northern Territory,Australia
441,Jacket,Denim,S,blue,92,56,"A blue coloured, S sized, Denim Jacket",4973,994,107,3,321,920,59074,2021-7-15,2021-07-17,Curcio Kiffin,Polygender,72,733 Oliver WaySuite 667,3992,Rutherfordville,Northern Territory,Australia
962,Trousers,Slim-Fit,M,green,119,78,"A green coloured, M sized, Slim-Fit Trousers",4972,994,97,3,291,920,59074,2021-7-15,2021-07-17,Curcio Kiffin,Polygender,72,733 Oliver WaySuite 667,3992,Rutherfordville,Northern Territory,Australia
996,Trousers,Wool,S,green,111,43,"A green coloured, S sized, Wool Trousers",4971,994,106,1,106,920,59074,2021-7-15,2021-07-17,Curcio Kiffin,Polygender,72,733 Oliver WaySuite 667,3992,Rutherfordville,Northern Territory,Australia
74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",2355,478,118,2,236,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia
214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",2360,478,106,2,212,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia
641,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",2356,478,93,1,93,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia
816,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",2361,478,117,2,234,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia
1056,Trousers,Joggers,S,orange,94,43,"A orange coloured, S sized, Joggers Trousers",2358,478,93,3,279,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia
1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",2359,478,93,2,186,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia
1193,Trousers,Pleated,L,red,90,70,"A red coloured, L sized, Pleated Trousers",2357,478,105,2,210,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia
74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",2407,489,118,3,354,77,28578,2021-8-30,2021-09-21,Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia
339,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt",2412,489,109,1,109,77,28578,2021-8-30,2021-09-21,Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia
770,Jacket,Pullover,XS,red,114,54,"A red coloured, XS sized, Pullover Jacket",2410,489,91,2,182,77,28578,2021-8-30,2021-09-21,Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia
798,Jacket,Pullover,L,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",2409,489,91,3,273,77,28578,2021-8-30,2021-09-21,Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia
954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",2408,489,97,1,97,77,28578,2021-8-30,2021-09-21,Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia
1062,Trousers,Joggers,M,yellow,94,72,"A yellow coloured, M sized, Joggers Trousers",2411,489,93,2,186,77,28578,2021-8-30,2021-09-21,Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia
75,Shirt,Flannel,XS,orange,96,42,"A orange coloured, XS sized, Flannel Shirt",578,123,118,1,118,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
108,Shirt,Denim,L,red,115,52,"A red coloured, L sized, Denim Shirt",577,123,92,2,184,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
361,Shirt,Henley,S,yellow,92,70,"A yellow coloured, S sized, Henley Shirt",579,123,94,3,282,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
553,Jacket,Leather,L,indigo,113,79,"A indigo coloured, L sized, Leather Jacket",574,123,98,2,196,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
616,Jacket,Cardigan,S,blue,118,53,"A blue coloured, S sized, Cardigan Jacket",571,123,112,1,112,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
700,Jacket,Trench Coat,XS,red,112,78,"A red coloured, XS sized, Trench Coat Jacket",573,123,119,3,357,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
724,Jacket,Trench Coat,XL,blue,112,69,"A blue coloured, XL sized, Trench Coat Jacket",572,123,119,2,238,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
958,Trousers,Slim-Fit,L,yellow,119,64,"A yellow coloured, L sized, Slim-Fit Trousers",575,123,97,2,194,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
1065,Trousers,Joggers,XS,green,94,77,"A green coloured, XS sized, Joggers Trousers",576,123,93,2,186,471,17133,2021-3-4,2021-03-22,Hayyim Trewhella,Non-binary,31,8662 Maya PlaceApt. 834,8731,Boyerland,New South Wales,Australia
75,Shirt,Flannel,XS,orange,96,42,"A orange coloured, XS sized, Flannel Shirt",2718,544,118,2,236,347,14706,2021-3-5,2021-03-14,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia
337,Shirt,Mandarin Collar,M,blue,108,76,"A blue coloured, M sized, Mandarin Collar Shirt",2714,544,109,1,109,347,14706,2021-3-5,2021-03-14,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia
350,Shirt,Henley,XS,red,92,62,"A red coloured, XS sized, Henley Shirt",2720,544,94,2,188,347,14706,2021-3-5,2021-03-14,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia
580,Jacket,Bomber,XS,blue,90,44,"A blue coloured, XS sized, Bomber Jacket",2715,544,100,1,100,347,14706,2021-3-5,2021-03-14,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia
616,Jacket,Cardigan,S,blue,118,53,"A blue coloured, S sized, Cardigan Jacket",2716,544,112,3,336,347,14706,2021-3-5,2021-03-14,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia
631,Jacket,Coach,S,red,115,76,"A red coloured, S sized, Coach Jacket",2719,544,93,3,279,347,14706,2021-3-5,2021-03-14,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia
1080,Trousers,Joggers,XS,violet,94,50,"A violet coloured, XS sized, Joggers Trousers",2717,544,93,3,279,347,14706,2021-3-5,2021-03-14,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia
77,Shirt,Flannel,M,orange,96,68,"A orange coloured, M sized, Flannel Shirt",2162,435,118,2,236,886,56764,2021-2-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
269,Shirt,Polo,XL,blue,117,70,"A blue coloured, XL sized, Polo Shirt",2160,435,95,3,285,886,56764,2021-2-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
678,Jacket,Parka,L,yellow,119,72,"A yellow coloured, L sized, Parka Jacket",2159,435,113,3,339,886,56764,2021-2-17,2021-02-22,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia
